Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
OMF,"OneMain Holdings, Inc.",44.65,1.52341974,0.67,Buy,635356,28368645.4,5384219182,7.25567942,6.1705,9200,Finance,Finance/Rental/Leasing,44.75,41.17,1.6348901,44.75,33.67,21.59586057,29.30784825,46.99,32.79,17.3455979,46.99,28.77,63.19,12.21,540188.8,700855.43333333,769455.55,941453.87777778,959000000,1075000000,959000000,1075000000,2.19729915,1.52341974,United States,5.90912042,,49.01960784,3.8,1,8.958567,3.81320807,-3.5639413,0.54644809,3761000000,3.21075741,5.98649805,21616600000,-28.54206327,7.0569,1.46,0.20994176,-37.3406733,6.1538,-32.693128,1.288143,43.9494509,42.83138788,42.09523064,39.91248695,6.2305296,46.88666274,46.89884563,-15.36144578,1.8115942,6.86580473,86.48595561,84.97358638,3.13890841,4403000000,1071000000,-2.19178082,1.13314448,2.57439773,55.44928871,17131000000,-33.18112633,878000000,-0.55555556,-40.53156146,-37.05245629,17.2461206,14.7916259,41.11176586,60.55566425,1.78426213,1.74755587,2.25336071,1.05680016,1.09118666,,2023-04-25,69.47388285,64.79442156,,,3.41687194,24.50567261,3.62502997,2.37281319,553369.56521739,-1.625387,1.59872102,1.67097673,119424661.907,43.876,43.486,42.15433333,39.4404,2.05625255,22443000000,-0.39941419,2.9117755,2.9915493,,18206000000,-0.41026202,3.67881549,19504000000,19362000000,5091000000,120587000,2023-07-26,2.07572993,2.31557794,2.3305319,44.41333333,43.00538702,32.53190858,2.08047554,14.34058899,43.137,39.9698,38.0281,19.62433966,-480000000,41.05299197,43.56978319,7.0705
LPX,Louisiana-Pacific Corporation,74.66,2.82330258,2.05,Strong Buy,965882,72112750.11999999,5378756791,11.70072718,6.3808,4300,Non-Energy Minerals,Forest Products,76.32,62.23,1.3029903,76.32,55.8,34.52252252,166.16755793,76.32,51.6,20.75044477,76.32,48.2,79.77,1.03,1037425.4,839223.4,899845.91666667,870436.65555556,369000000,126000000,369000000,126000000,-0.42678047,2.82330258,United States,0.26344828,3.11353712,29.41176471,0.88,0.24,1.2858291,-26.46584185,-32.25806452,-89.96815287,840000000,-60.32120926,6.70923428,4160120000,-15.32702299,11.8974,0.34,362.55625563,-94.8168944,6.3808,-61.55635084,0.671122,73.24689733,69.74214897,67.93151554,63.22338544,-40.6504065,18.94135963,5.01375726,-156.04395604,-169.96996997,-87.21745908,38.8946549,29.9602568,-23.63728986,1499000000,101000000,-21.09375,-84.72012103,-56.50244119,73.22762414,256000000,-32.60711692,928000000,362.5,-95.66115702,-67.14285714,23.04099637,14.91898502,32.04462896,21.76704372,3.73811561,3.70887562,32.77756098,1.64338734,1.51102231,1.30131004,2023-05-03,69.5148895,69.64738222,,,19.80117671,31.86418544,25.44980443,-1.55810983,896279.06976744,-17.16312057,-56.32011967,-32.87502565,70044195.65,73.132,72.905,66.27166667,61.0333,7.11030082,2259000000,-3.87234043,-15.39325843,-0.50377834,713000000,382000000,-1.29198966,-2.05128205,917000000,808000000,3854000000,72043400,2023-08-01,3.54923353,2.88840166,3.15266084,74.01666667,69.5325761,25.16345348,-0.62558232,30.98245614,69.023,64.3638,60.5581,19.41302354,-69000000,65.64788558,72.17188252,11.8974
PB,"Prosperity Bancshares, Inc.",56.24,0.89702189,0.5,Sell,592751,33336316.24,5302294416.999999,9.75237567,5.7668,3633,Finance,Regional Banks,62.21,54.45,0.719581,63.13,54.45,-8.44864073,-18.49275362,78.76,54.45,-23.83531961,78.76,54.45,83.02,6,646544.6,701387.8,761711.26666667,822968.73333333,,,,,-0.42492918,0.89702189,United States,0.56968309,0.03609313,6.03015075,2.11,0.55,3.9118063,,,,,,,9044890000,2.16611651,5.7259,1.37,-9.4809322,3.00610261,5.7668,4.93103825,0.942538,56.1890819,57.32679678,57.93430063,61.88162239,-28.39990294,37.00073858,31.88573397,1843.15972578,-17.91589172,-35.49693374,,,,,,,,,45.68459271,3433830000,1.00501255,524515999.99999994,-9.56338845,1.93581087,3.6532537,42.43138581,39.98096881,53.59466602,50.64784188,0.76656083,0.75686179,12.20718055,3.89234911,4.16762108,,2023-04-26,43.3917007,42.90886161,,,1.38470724,7.95684477,7.90650503,4.05171311,340256.26204239,6.18095067,28.79075718,13.12255143,90220017.5322,56.276,56.458,58.19666667,62.2263,-0.37221846,37829232000,0.2073537,-1.15479567,366.31932929,502552000,3839161000,65.48578537,687.37322879,31051580000,31090115000,1236151000,94279800,2023-07-26,2.73479669,2.51174312,2.51385722,56.30666667,57.54516652,-22.65162976,-0.9510391,-19.46154948,57.6305,59.045,67.4435,50.81736209,-193140000,59.08882798,56.56298874,5.7259
ALSN,"Allison Transmission Holdings, Inc.",57.34,1.1822834,0.67,Strong Buy,486396,27889946.64,5221106855,9.44101424,6.0887,3500,Producer Manufacturing,Auto Parts: OEM,57.54,52.5875,0.9945572,57.54,44.68,29.86071793,41.23152709,57.54,41.43,33.87812281,57.54,32.63,57.54,15.82,627627.2,782541.83333333,794218.88333333,777900.97777778,232000000,344000000,232000000,344000000,1.55862558,1.1822834,United States,2.55263158,1.98288973,10.52631579,0.84,0.23,1.6044647,14.8962149,16.08695652,10.78838174,967000000,14.70937129,7.65160998,6340080000,33.90142345,5.5312,1.85,21.56578947,41.81120491,6.0735,39.38677621,1.608331,56.63647663,54.81321712,53.68808402,49.24381502,6.52173913,17.6959191,18.21390752,28.03030303,18.18181818,4.03225806,45.1787649,45.60536534,13.83075523,1251000000,350000000,7.03363914,13.26860841,14.43755536,50.90936605,2178000000,20.13574661,531000000,20.56737589,31.78294574,26.82926829,19.17659805,20.19061066,28.38569881,28.69749382,6.02193901,5.30531957,10.22341085,1.8620826,1.98795233,1.49429658,2023-04-27,73.64673112,70.57242296,6.68111231,6.56547829,12.22222222,68.62627475,17.08737864,15.27893422,791142.85714286,3.20334262,9.4534712,13.72942593,90140459.4608,56.63,56.16,53.28566667,48.4891,4.80143594,4833000000,3.46820809,6.75944334,-0.11871785,1043000000,2522000000,-0.0792393,-0.15835313,3797000000,3845000000,2769000000,91055200,2023-07-27,1.53520381,1.68311302,1.75059095,57.18333333,54.76774198,37.11142994,1.52266289,50.26205451,54.959,51.1724,44.89915,24.49699965,-80000000,51.95103992,56.05425238,5.5312
SMAR,Smartsheet Inc.,38.95,2.90620872,1.1,Neutral,1134394,44184646.30000001,5204044248.999999,,-1.3384,3191,Technology Services,Packaged Software,43.96,37.31,1.8630272,52.8125,37.31,-14.60206095,69.20069505,52.8125,37.09,1.96335079,52.8125,25.09,85.65,18.06,1555067.1,2303504.9,1628011.58333333,1587252.92222222,456785000,489959000,223560000,295366000,1.80345008,2.90620872,United States,0.12337661,1.27467103,,0,0,,-38.77958369,34.92856112,62.31675721,-144475000,11.32912713,,4989700000,-21.73434173,-1.6579,0.18,30.66748693,58.88361912,-1.3384,16.89021361,0.074893,38.47665456,39.79795703,40.69824733,42.09228448,434.45703233,3.15654277,7.90454629,161.07447768,1407.36878693,1414.46566436,78.44806791,78.65486609,38.50985015,601630000,174005000,3.80673412,32.67430157,35.53297783,54.93221498,-427288000,-26.03318585,-215639000,30.09922306,57.60534794,14.39246486,-28.11771839,-21.38716247,-29.71254963,-22.94869461,10.57403863,10.19153279,79.79397972,6.30735207,6.60603255,1.27467103,2023-06-07,49.24279382,43.53924512,28.06112803,26.74140583,-16.73610885,-35.40190972,-32.1355239,39.2284762,240336.88498903,3.55519763,30.64345553,35.94841046,127339513.464,38.436,38.462,42.04866667,43.4897,10.70737671,1109950000,-0.02332894,13.03436603,-12.40293809,709668000,62671000,-6.15866076,-18.05355789,624551000,601985000,766915000,133608000,2023-09-01,4.54059829,3.56600809,3.20946651,38.51,39.37052705,-3.63681346,1.16883117,15.75037147,39.0855,42.3446,39.9256,-20.76772988,0,41.70431385,38.71110357,-1.6579
IDA,"IDACORP, Inc.",102.78,-0.70524587,-0.73,Sell,190879,19618543.62,5201449969.999999,19.39025771,5.3068,2070,Utilities,Electric Utilities,106.69,101.5,0.5188052,112.96,101.5,-7.99391281,8.75039678,112.96,99.39,-4.33730454,115.92,93.53,118.92,9.125,205253.1,212883,189780.41666667,193907.71111111,177577000,357823000,177577000,357823000,0.1754386,-0.70524587,United States,0.92383995,1.86066245,5.55555556,3.04,0.79,3.0745282,-17.55288296,45.43837234,-13.58088758,415279000,-20.42542836,17.96137048,7752350000,5.35846877,5.1082,1.11,33.41375151,21.11257118,5.3006,8.73025641,1.3,103.24127706,103.79961637,104.33706152,105.84183567,-228.51339603,-4.96112452,-16.25313789,-363.85975827,-2089.32466443,-692.36064189,15.69542025,16.30168723,-24.80618342,257220000.00000003,53590000,95.24191198,-21.56719258,-25.61338948,44.10780666,2250228000,5.47016901,258982000.00000003,33.39515861,21.26675313,8.84329778,15.8029365,15.57396851,15.51645023,13.95121544,1.85119644,1.84250408,,3.02031943,3.17962733,1.6339223,2023-05-04,41.25144886,42.56003858,,,3.54561815,9.77423584,5.35802982,12.62824108,791701.44927536,1.74756545,24.94389087,16.09878842,50365898.1024,103.438,103.224,103.95733333,106.237,3.61284546,7878892000,0.56730233,8.15883519,9.67215491,990933000,2608051000,18.86411336,27.18266643,5019832000,5048535000,1638822000,50607600,2023-07-27,1.85826464,1.47899539,1.86498279,103.23833333,103.8685258,-4.89497548,0.56751468,-2.66123686,103.8275,105.9372,105.2963,17.86192868,-154287000,105.14112517,103.35304445,5.1124
DNB,"Dun & Bradstreet Holdings, Inc.",11.77,1.55306299,0.18,Buy,1549510,18237732.7,5171015075.999999,,-0.0109,6355,Technology Services,Packaged Software,11.87,10.485,1.4155613,11.87,9.5,2.5261324,-52.92,15.45,9.5,-6.95652174,16.67,9.5,29.5475,9.5,1713079.5,2543292.86666667,2819231.68333333,2618251.57777778,208400000,204100000,208400000,204100000,1.72860847,1.55306299,United States,1.05598702,0.6236742,,0.1,0.05,1.6992353,-0.39394312,-26.32269348,-7.97378482,792500000,-3.97431237,10.87825246,8493320000,96.77033493,-0.0054,0.19,-248.95635674,-7.53424658,-0.0113,93.78779549,0.211345,11.62384761,11.29763105,11.16204061,11.41161453,25.65884044,23.57727232,24.41453567,62.6975764,14.6250928,41.31394443,41.17594174,41.29205922,2.11817168,916000000,207500000,-20.55895865,-4.2896679,1.00965759,62.63650904,3439900000,96.79218968,-2300000,-247.80701754,-7.66773163,93.97435897,-0.10338937,-0.21085689,9.97482694,9.38986092,1.46554901,1.49856319,9.29109095,2.26837671,2.27033154,0.6236742,2023-05-04,72.475471,64.49798593,,,-0.04905926,-0.13250074,-0.06514703,2.72441818,350055.0747443,-9.17647059,0.82089552,1.45191389,228166316.26,11.624,11.516,10.95233333,11.216,-5.25447125,9303300000,-1.7800019,-5.61924279,-4.7960942,623300000,3644000000,-0.06855889,-4.02696937,5963500000,5842400000,2224600000,439339000,2023-08-02,2.63726762,2.80033582,2.30421836,11.735,11.35485268,-5.76461169,1.46551724,-18.8835286,11.3165,10.7692,12.1478,-1.47151189,-42900000,11.10369455,11.51149242,-0.0054
AYI,"Acuity Brands, Inc.",165.16,2.22827433,3.6,Buy,356532,58884825.12,5151737840,14.21391442,11.7558,13200,Producer Manufacturing,Electrical Products,170.915,154.72,1.1161594,170.915,149.3,4.05745968,27.70432228,202.9,149.3,-6.77880002,202.9,149.3,280.89,8.909205,484182.2,428323.1,358066.41666667,368751.95555556,223200000,359300000,223200000,359300000,1.27544763,2.22827433,United States,0.30084273,2.2563281,0,0.52,0.13,0.31484622,14.59510358,23.74531835,-0.60168472,618000000,4.53315291,8.71365346,5057040000,32.44192716,11.0838,3.75,27.68003114,6.74976405,11.6196,11.80862938,3.722704,162.02347076,161.51813236,161.36067989,165.94874388,-28.80241162,6.48511021,13.7114089,49.12109375,523.26530612,168.4057971,41.75382542,42.0744799,16.62134839,1672700000,438100000,10.24157021,-1.5726803,5.29273715,59.92245476,233300000,25.36728697,384000000,26.20192308,-0.66225166,3.21788928,9.58538229,9.34083562,12.82294501,13.03521631,2.80656678,2.62819366,9.51572491,1.30473995,1.42831387,1.61470682,2023-06-29,61.204474,55.92201988,2.37387983,,10.73089136,19.46816171,15.11128855,15.7497833,303492.42424242,6.00890208,-5.68546106,4.20727787,31122217.1,161.222,161.428,160.77933333,169.1153,-2.6544712,3438900000,1.62834683,-4.88452496,7.0389657,1408400000,592600000,1.31646435,-13.60256597,1568400000,1469100000,4006100000,31192400,2023-10-04,2.80850006,2.67724289,2.60945534,163.85333333,162.53018505,-1.74311381,1.79980276,4.86349206,162.592,159.561,172.97675,12.09743096,-18100000,162.19730409,161.74306078,11.234
OGN,Organon & Co.,20.19,0.44776119,0.09,Sell,2193472,44286199.68,5149696916,6.91225307,2.934,10000,Health Technology,Pharmaceuticals: Major,21.12,19.76,1.1314111,24.79,18.87,-15.59364548,-34.87096774,32.43,18.87,-33.36633663,33.2,18.87,39.475,18.87,1711621.4,2078014.7,2055130.43333333,2056471.27777778,706000000,459000000,706000000,459000000,-2.97933686,0.44776119,United States,,1.6112532,100,1.12,0.28,5.5473003,-6.57958394,15.93830334,-23.81756757,1834000000,-17.97853309,7.30735928,14277100000,-32.55447328,3.5937,1.08,63.37195555,-49.36235708,2.9209,-42.94448568,0.991199,20.25377909,20.45065863,20.59652055,22.46489554,-70.78552515,10.72238419,10.41497152,-66.66666667,-24.44444444,-61.4225437,63.07094266,62.58746949,-2.11161388,3894000000,958000000,5.85635359,-4.77137177,-7.30296457,55.27188732,8252000000,-32.12435233,917000000,63.88888889,-49.13793103,-42.61538462,14.85260771,12.13995118,27.8425656,26.33034988,,,8.08136297,0.84167165,0.83444479,1.13341858,2023-05-04,42.41059256,44.45361361,7.62876579,8.15296989,6.98501873,,9.44244035,-2.9245283,617400,3.56902357,-1.85067007,-5.4760806,254756945.848,20.266,20.443,20.26766667,22.37,2.56530287,10763000000,-1.75262437,1.56648108,-2.69115762,3780000000,8711000000,-4.40079017,-4.21156807,11847000000,11500000000,6174000000,255062000,2023-08-10,1.95881467,2.48101417,2.71215912,20.13333333,20.5076086,-27.6344086,-2.65188042,-38.57620931,20.5005,20.9024,24.6214,14.8901546,-290000000,21.08108244,20.36562818,3.6091
PPC,Pilgrim's Pride Corporation,21.71,-0.64073227,-0.14,Neutral,653135,14179560.85,5139478882.000001,11.13790273,1.956,61500,Process Industries,Agricultural Commodities/Milling,23.435,19.96,0.6184307,23.885,19.96,-6.94384912,6.42156863,26.52,19.96,-14.01980198,33.96,19.96,38.64,2.905,1010106.9,932260.8,836175.11666667,805451.06666667,434759000,184566000,434759000,184566000,1.02373197,-0.64073227,United States,1.2157475,1.53287162,,0,0,,30.56931366,162.57688838,-76.4985686,1258742000,12.08864209,6.74143143,8561480000,2343.30708661,3.103,0.08,103.34147086,-98.09216831,1.9492,125.86326767,0.344833,21.67801439,21.72235167,21.9009769,22.79361446,431.00231834,1.04654036,-1.47480682,-10.60534093,-301.76663137,-176.2285517,10.03839351,8.13907681,32.19473533,1752963000,152285000,82.02844848,-73.84520262,-14.56803229,44.22023832,3333338000,2306.22580645,745930000,103.34696985,-98.15039331,122.82772333,4.2715898,2.7108236,6.77051536,4.95029301,1.80714116,1.77614371,,0.29654119,0.2988649,0.72199947,2023-04-26,53.96977672,47.90497692,0.07158161,,5.07597259,16.587093,7.39367757,18.07987672,283944.47154472,0.97849562,-2.06364795,10.12299015,39880514.64600001,21.754,21.347,22.00066667,22.81575,3.84333133,9227505000,-0.30536631,-0.9697713,-1.93425017,3822594000,3517904000,0.43595763,-6.33806173,6402493000,6320985000,17462585000,236733000,2023-07-26,2.15527231,2.45344049,2.139668,21.775,21.50430786,-8.51243152,0.7424594,-28.79632666,21.663,22.3064,23.49155,3.83854658,0,22.1925577,21.58930512,3.1111
SLGN,Silgan Holdings Inc.,46.57,-0.95703956,-0.45,Sell,443747,20665297.79,5134456518,15.74587503,2.9707,15425,Process Industries,Containers/Packaging,48.07,45.34,0.9312595,54.92,44.36,-11.74909987,71.08743571,55.41,44.36,-11.2952381,55.41,38.785,55.41,0.65625,752340.1,589102.43333333,513316.03333333,467449.5,585622000,501060000,585622000,501060000,-0.68244828,-0.95703956,United States,2.33265835,1.4234519,14.28571429,0.64,0.18,1.5460597,15.47260111,0.79869187,0.87590152,895372000,10.12047956,9.81551525,9603350000,-4.95959877,3.0699,0.78,192.570914,-14.71321696,2.9576,-11.22850197,0.897752,46.66049234,46.77402737,46.97647557,48.71385033,64.10620592,8.30774519,2.64402722,-186.11608923,-108.29463042,-26.43719212,16.34265247,16.474191,14.08871361,1047809000,237965000,2.26256983,1.93272307,13.11143619,25.66819344,3654081000,-5.07768442,340848000,192.80081301,-15.13519882,-11.50325246,5.31619829,5.13481176,10.23152308,9.92525408,2.9834778,2.88242587,30.56423362,0.80812666,0.806475,0.85131893,2023-04-26,48.10852425,47.99456774,,,4.21274364,19.18433796,6.40919825,12.93606512,415656.33711507,-2.55043287,-1.63709198,8.62093446,84011141.98400001,46.632,46.841,46.54166667,49.849,-5.47030529,7861722000,7.02398677,1.9624378,-9.77860186,2625009000,4155140999.999999,14.14777226,4.27563268,5627501000,6080432000,6411499000,110252000,2023-07-26,2.25841477,2.03268268,2.51680931,46.57,46.881499,-10.52833814,0.04296455,15.87459567,46.8435,47.065,49.70395,7.13826923,-71948000,47.60581332,46.70576464,3.0856
FLO,"Flowers Foods, Inc.",24.22,0.16542597,0.04,Sell,1430456,34645644.32,5130921631.999999,24.19097083,1.0082,9200,Consumer Non-Durables,Food: Specialty/Candy,25.215,24.06,0.19233702,29.1,24.06,-11.0866373,16.4983165,29.1,24.06,-13.83849164,30.16,24.06,30.16,0.027401,1560439.7,1718698.8,1750099.55,1780517.44444444,165134000,27720000,165134000,27720000,-2.65273312,0.16542597,United States,0.9337558,1.32047207,4.81927711,0.87,0.22,3.7985137,-0.18580341,52.96984185,-10.11885467,491386000,-0.28632479,13.16271044,7132910000,10.6622585,1.0711,0.23,45.22348817,-17.39780658,1.0012,-3.031477,0.281667,24.45833063,24.80086597,25.09468173,26.34406087,38.85960779,3.98549925,2.8893135,-17.00352567,-67.69960195,0.62203981,45.07514011,44.57153938,7.21012676,2166231000,688499000,45.13048061,2.90618858,5.47694229,33.70207497,1337050000,10.77032015,228394000,45.50280882,-17.3842433,-3.00107668,4.75244401,4.35355477,7.33006757,7.11846934,3.54305944,3.51029755,36.47400083,1.05384823,1.0746045,0.83244823,2023-02-09,33.1818812,36.28221243,0.12692938,,6.26676278,14.61922838,7.96032272,10.96930405,522371.95652174,41.73229146,6.86390442,9.85214348,194503015.364,24.594,24.628,24.86033333,26.7457,1.81867772,3481867000,0.94275788,4.48724124,-1.29339597,715853000,1364770000,14.43038442,13.05514044,2006058000,2020275000,4805822000,211846000,2023-08-10,1.44987572,1.40663188,1.43321614,24.28333333,24.61323682,-15.49197488,-2.7699719,-10.32950759,24.6375,26.062,27.2372,5.67989898,-186501000,25.60936437,24.57612093,1.0779
HCP,"HashiCorp, Inc.",26.35,3.45504515,0.88,Sell,1409760,37147176,5101747421,,-1.3289,2400,Technology Services,Packaged Software,31.1,24.84,2.2581284,36.39,24.84,-4.18181818,-67.53326762,37.31,24.84,-5.07925072,44.34,21.5,102.95,21.5,1941693.4,3120556.23333333,2132376.8,1939230.71111111,1286134000,1289186000,1286134000,966791000,0.64935065,3.45504515,United States,0.01228004,4.05182704,,0,0,,-1.90026509,-7.80372986,14.75576265,-278533000,,,3840990000,7.42135995,-1.4745,-0.07,-6.77123183,34.71345029,-1.3289,31.47880788,-0.149666,25.94467705,27.1262624,27.84301646,29.18144515,-49.92364385,-18.97921574,-14.47477947,-63.42182891,104.85512921,,80.15986921,80.47195282,51.10854073,381472000,111195000,0.93862619,39.17293515,45.04551987,24.2401463,-1274520000,5.45947101,-274298000,-7.89926862,31.90994285,29.31946968,-57.6390713,-48.6064623,-62.46981964,-55.88089088,4.15286319,4.22625119,,9.8011367,10.30043592,4.05182704,2023-06-07,48.70670538,43.43942363,41.05663295,38.74087431,-15.76233883,-20.38823996,-20.17507413,48.35878779,198287.08333333,1.61649041,36.75629602,44.60020183,86071216.998,25.936,25.794,28.97866667,29.3376,0.28731119,1583349000,-2.7629979,0.18773942,-16.86992962,1418885000,14666000,-5.21553674,-17.8421377,422990000,389053000,475889000,191552000,2023-09-01,5.37594584,4.51283159,3.85179986,25.9733,26.95245804,-5.65699964,0.64935065,-23.06569343,26.776,29.5314,29.1067,-48.40450314,0,28.54940669,26.17726655,-1.4745
CR,Crane Company,89.92,3.15475508,2.75,Strong Buy,508187,45696175.04,5101084275.999999,,,7000,Electronic Technology,Aerospace & Defense,90.75,77.73,0.39972457,90.75,67.28,15.8912231,19.89333333,90.75,67.28,19.89333333,90.75,67.28,90.75,67.28,477882.8,361528.43333333,382160.4,,426900000,292000000,426900000,292000000,0.89766607,3.15475508,United States,0.00615227,2.85586768,,,0,0.80071175,-54.6371301,-50.15592516,-16.09798775,,,,,,,1.25,,,,,0.911811,87.98454885,84.04924516,82.37541159,,-211.43688451,-24.46683047,,81.64614683,-155.47898001,,35.06633907,,-42.4979855,713600000,206800000,-37.23823976,-28.19444444,,68.1317605,-282400000,-54.11116215,199800000,204.2158516,-14.28571429,,9.81818182,,11.53808354,,,,,,,1.97873458,2023-05-10,77.64030711,72.05237008,2.41769042,,,,,-36.00628931,290714.28571429,-36.9647896,-33.31602855,,56397616.894152,87.944,86.593,81.029,,-49.51187982,2231700000,-45.9950634,-50.25854768,-51.18618937,1087800000,9600000,-99.23918212,-98.98326626,1123500000,668800000,2035000000,56729142,2023-08-30,4.0779132,2.82781496,2.48780367,89.48666667,84.09170063,19.89333333,1.24985925,19.89333333,83.389,78.0944,,,0,80.31598698,86.53560615,
HOG,"Harley-Davidson, Inc.",35.44,1.83908046,0.64,Buy,1438269,50972253.36,5094863741.999999,6.37536203,5.6211,6300,Consumer Durables,Motor Vehicles,36.49,33.02,1.5059499,38.56,30.85,-6.54008439,-16.7879784,51.77,30.85,-19.25267715,51.77,30.75,75.87,0.226563,1237630.6,1600905.33333333,1786195.55,1905692.51111111,1568599000,1726165000,1568599000,1726165000,0.65322352,1.83908046,United States,2.33162876,1.71514441,5,0.63,0.165,1.8623025,-3.38503894,501.60276155,8.73449974,1114760000,9.92409167,9.4938397,11143400000,18.3586858,4.9642,2.04,626.36072572,41.25216188,5.5589,40.17803107,1.384553,35.19301273,34.61702926,34.53505076,36.71614744,-53.6197868,6.89457927,4.74542169,101.6812779,-98.59596486,-65.11823195,33.82213781,34.83033348,11.44019181,1946508000,678800000,91.16657232,30.90802496,20.61264752,47.72273071,5485698000,14.05855784,741408000,626.25444819,36.66843444,34.17348406,12.88255869,13.60632077,16.2019798,15.99906094,1.78038114,1.67968772,18.38852898,0.87261324,0.91970111,1.44589546,2023-04-27,58.96469177,56.03009402,2.75580221,,7.1801424,29.38138671,10.68706543,7.84853498,913512.6984127,56.58882833,19.6296648,11.82555994,142887376.8,35.452,34.953,33.98933333,37.4271,3.99437882,12029585000,4.67357078,10.41746216,0.26835635,5290507000,7211863000,3.68893476,8.3376835,8585668000,8933736000,5755130000,143760000,2023-07-27,3.22927536,2.27754104,2.79509761,35.1847,34.46385948,-15.0730889,0.08472183,8.31295844,34.4955,34.1324,40.2367,17.07280822,-93180000,34.97755854,34.97693537,5.0091
